Handedness,Landmark_0_X,Landmark_0_Y,Landmark_1_X,Landmark_1_Y,Landmark_2_X,Landmark_2_Y,Landmark_3_X,Landmark_3_Y,Landmark_4_X,Landmark_4_Y,Landmark_5_X,Landmark_5_Y,Landmark_6_X,Landmark_6_Y,Landmark_7_X,Landmark_7_Y,Landmark_8_X,Landmark_8_Y,Landmark_9_X,Landmark_9_Y,Landmark_10_X,Landmark_10_Y,Landmark_11_X,Landmark_11_Y,Landmark_12_X,Landmark_12_Y,Landmark_13_X,Landmark_13_Y,Landmark_14_X,Landmark_14_Y,Landmark_15_X,Landmark_15_Y,Landmark_16_X,Landmark_16_Y,Landmark_17_X,Landmark_17_Y,Landmark_18_X,Landmark_18_Y,Landmark_19_X,Landmark_19_Y,Landmark_20_X,Landmark_20_Y,Label
Right,0.420596539974213,0.677302002906799,0.354974687099457,0.61935555934906,0.313837051391602,0.55722850561142,0.28841418027877797,0.492685914039612,0.26667469739913896,0.444188475608826,0.39206475019455,0.436928182840347,0.37495446205139205,0.324347138404846,0.36734998226165805,0.25469559431076,0.36274939775466897,0.197946324944496,0.437066853046417,0.430102944374085,0.43844693899154696,0.296653181314468,0.444336116313934,0.21458800137043,0.45099282264709495,0.151790827512741,0.478851795196533,0.447556436061859,0.49781179428100597,0.329220235347748,0.508722215890884,0.258357554674149,0.516132175922394,0.204092279076576,0.51836097240448,0.482068717479706,0.5460478961467741,0.398792922496796,0.559531450271606,0.3448266685009,0.567967534065247,0.297169327735901,back
Right,0.39251613616943404,0.696087956428528,0.32359915971756004,0.634703516960144,0.28561800718307495,0.569683611392975,0.263210892677307,0.502301692962647,0.24188590049743597,0.451604545116425,0.36331361532211304,0.451169043779373,0.348765671253204,0.335044473409653,0.34381103515625,0.265725016593933,0.34238153696060203,0.208332568407059,0.40929192304611195,0.4436254799366,0.41070747375488303,0.307825088500977,0.41716331243515004,0.225922241806984,0.426016986370087,0.161788940429688,0.45345067977905296,0.461547166109085,0.47526526451110795,0.343103766441345,0.48976421356201205,0.273344874382019,0.501014649868011,0.221640020608902,0.49294042587280296,0.498313665390015,0.526873499155045,0.420112878084183,0.544645011425018,0.369253635406494,0.557749390602112,0.326130151748657,back
Right,0.35620558261871305,0.697596549987793,0.294300258159637,0.632426261901856,0.262781858444214,0.566297113895416,0.24385392665863004,0.503326296806335,0.22210460901260398,0.456948161125183,0.34066075086593595,0.446355104446411,0.327342510223389,0.338468849658966,0.32118451595306396,0.273105680942535,0.31859105825424205,0.217027559876442,0.38221454620361295,0.441119313240051,0.38602882623672496,0.312190532684326,0.39256823062896695,0.233142256736755,0.401272356510162,0.169547379016876,0.422677099704742,0.463625580072403,0.448266565799713,0.35052627325058,0.464297771453857,0.281879663467407,0.477230548858643,0.226947605609894,0.460205554962158,0.507527351379395,0.501897424459457,0.433504402637482,0.525094449520111,0.384729325771332,0.5438238680362699,0.339458346366882,back
Right,0.346610903739929,0.711362838745117,0.28521656990051303,0.644858956336975,0.25357478857040405,0.575683832168579,0.23393344879150402,0.505405008792877,0.21324354410171498,0.453686028718948,0.327215313911438,0.466149508953095,0.321424841880798,0.348523020744324,0.321466386318207,0.2777039706707,0.324689924716949,0.217341408133507,0.371779263019562,0.459092438220978,0.378564357757568,0.320188641548157,0.38640993833541903,0.237942799925804,0.396350860595703,0.173266381025314,0.41310465335845903,0.475502461194992,0.43606650829315197,0.354258030653,0.4498570561409,0.281202286481857,0.461215496063232,0.226566925644875,0.44954681396484397,0.508827745914459,0.47492527961731,0.419498413801193,0.485828936100006,0.363121569156647,0.493311405181885,0.314324647188187,back
Right,0.35243809223175004,0.699919700622559,0.29050594568252597,0.633833229541779,0.25533318519592296,0.565291166305542,0.23450899124145497,0.494192808866501,0.21161884069442705,0.439863383769989,0.331611812114716,0.453369170427322,0.31950438022613503,0.334997713565826,0.316196084022522,0.264466047286987,0.315236091613769,0.207945019006729,0.37706607580184903,0.448742985725403,0.38019227981567405,0.309292793273926,0.38609647750854503,0.22516143321991,0.39205402135849,0.162669211626053,0.418059647083282,0.46768394112587,0.436506509780884,0.342148452997208,0.44770491123199496,0.266307532787323,0.45445859432220503,0.21044385433197,0.454576015472412,0.502581059932709,0.47816473245620705,0.409602016210556,0.486827492713928,0.351752460002899,0.49016678333282504,0.301529169082642,back
Right,0.360933661460876,0.696905136108398,0.29668837785720803,0.627343535423279,0.261668920516968,0.553130745887756,0.24853050708770696,0.473884731531143,0.22694140672683705,0.413685232400894,0.32907855510711703,0.448927700519562,0.31889057159423795,0.332021236419678,0.31454044580459595,0.261253952980041,0.311831772327423,0.202625334262848,0.374062597751617,0.440723091363907,0.37205207347869895,0.305010974407196,0.374783396720886,0.222070038318634,0.37800329923629805,0.156580865383148,0.416167795658112,0.456830203533173,0.429665505886078,0.334201812744141,0.43769842386245705,0.25875848531723,0.44220882654190097,0.20122167468071,0.455849170684814,0.490563750267029,0.47079885005950906,0.397211700677872,0.474858999252319,0.337903589010239,0.475813388824463,0.285458147525787,back
Right,0.35691303014755205,0.697370827198029,0.29067337512970004,0.631654500961304,0.25569206476211503,0.554668128490448,0.24172443151474,0.472572952508926,0.219130039215088,0.41095370054245,0.322489738464355,0.448696434497833,0.311796009540558,0.328795194625854,0.30697637796402,0.257594555616379,0.30493617057800304,0.198663026094437,0.36999922990798895,0.441599667072296,0.36612647771835305,0.302994251251221,0.36800765991210904,0.219114482402802,0.371843159198761,0.154673874378204,0.412577927112579,0.457361340522766,0.424006164073944,0.331936538219452,0.43048846721649203,0.255557715892792,0.43426990509033203,0.199081003665924,0.45095425844192505,0.489088296890259,0.466635823249817,0.39640861749649,0.471777021884918,0.337217420339584,0.472811162471771,0.286241888999939,back
Right,0.34921908378601096,0.699051916599274,0.281971633434296,0.630951046943665,0.252111911773682,0.550703167915344,0.24752575159072898,0.469799786806107,0.22967749834060702,0.410997867584229,0.314600586891174,0.451176345348358,0.315308213233948,0.332073748111725,0.31452983617782604,0.260489046573639,0.313695728778839,0.201525956392288,0.359630703926086,0.446619659662247,0.36704987287521396,0.306938797235489,0.374050617218018,0.221550092101097,0.37871676683425903,0.154202103614807,0.40051281452179,0.461466044187546,0.411665022373199,0.334591090679169,0.417608320713043,0.257101088762283,0.41985011100769,0.199169278144836,0.43953454494476296,0.49355560541153,0.453353047370911,0.397978514432907,0.45654934644699097,0.338619738817215,0.45666778087616,0.28703835606575,back
Right,0.348174691200256,0.695510745048523,0.276994287967682,0.625564992427826,0.25008088350296,0.546529591083527,0.252546906471252,0.466033726930618,0.24272906780242898,0.40495765209198,0.30668669939041104,0.448592752218246,0.31832206249237105,0.33029693365097,0.32543557882309004,0.263121038675308,0.33140069246292103,0.208699464797974,0.35096132755279497,0.444921791553497,0.360328793525696,0.307686895132065,0.36839610338211104,0.223932236433029,0.373307943344116,0.158151060342789,0.392437219619751,0.461116999387741,0.40234386920929,0.334785461425781,0.40810245275497403,0.257122844457626,0.40982973575591997,0.198815673589706,0.43302911520004295,0.495672583580017,0.44435149431228604,0.397966891527176,0.44606584310531605,0.339456111192703,0.444153368473053,0.289255142211914,back
Right,0.35045921802520696,0.717759013175964,0.276472806930542,0.6511270403862,0.24796545505523704,0.570159256458283,0.252052783966064,0.484115988016129,0.24852228164672796,0.420814007520676,0.30026441812515303,0.466721504926682,0.31509321928024303,0.343946903944015,0.324668109416962,0.278296381235123,0.33267945051193204,0.226664736866951,0.344542980194092,0.463473737239838,0.354272723197937,0.322171747684479,0.36379015445709195,0.242387324571609,0.36959111690521196,0.182414382696152,0.386200606822967,0.477492272853851,0.392575621604919,0.348698616027832,0.39639085531234697,0.272925168275833,0.39712721109390303,0.217554584145546,0.426707923412323,0.50951874256134,0.43273174762725797,0.403798401355743,0.43126749992370605,0.345752239227295,0.42559540271759,0.296829491853714,back
Right,0.35161882638931297,0.713529586791992,0.27704894542694103,0.649977266788483,0.24377518892288197,0.576424121856689,0.24204373359680198,0.489203125238419,0.234577596187592,0.419901937246323,0.30041241645813,0.465176999568939,0.30433189868927,0.342620819807053,0.30822008848190297,0.274872899055481,0.31228452920913696,0.219074010848999,0.34769654273986805,0.458294212818146,0.35050153732299805,0.321837306022644,0.357968389987946,0.239794760942459,0.363831162452698,0.178522884845734,0.391671359539032,0.47285407781601,0.39795446395874,0.345725387334824,0.40283095836639404,0.271885305643082,0.40584629774093595,0.219002395868301,0.43366414308547996,0.503384411334991,0.44256108999252297,0.402384102344513,0.44349592924118,0.343043982982635,0.44068682193756104,0.293047457933426,back
Right,0.35264879465103105,0.715923011302948,0.27543693780899003,0.656402587890625,0.237057566642761,0.583494544029236,0.22842550277710005,0.497321426868439,0.21852028369903598,0.428240031003952,0.29636883735656705,0.47053000330925,0.27883499860763505,0.351989805698395,0.271917581558228,0.283304154872894,0.26835972070694003,0.230334803462028,0.34698563814163197,0.459754407405853,0.34566885232925404,0.319687843322754,0.349506795406342,0.237576365470886,0.353077292442322,0.177671164274216,0.39262968301773105,0.472955495119095,0.398695886135101,0.342336803674698,0.40098851919174205,0.26693120598793,0.40215611457824696,0.212355583906174,0.43345910310745195,0.504420876502991,0.445561945438385,0.403390347957611,0.44724535942077603,0.343530923128128,0.445179939270019,0.292542636394501,back
Right,0.35055285692215,0.708874344825745,0.27484536170959495,0.647454679012299,0.23715555667877197,0.575920164585114,0.22590976953506503,0.490591913461685,0.21409845352172796,0.422544479370117,0.29706811904907204,0.461893647909164,0.27854341268539395,0.345547139644623,0.272807896137238,0.278455227613449,0.27126634120941195,0.22724238038063,0.347048044204712,0.452187657356262,0.347442448139191,0.313571751117706,0.352966666221619,0.232595726847649,0.358498990535736,0.172488152980804,0.392533838748932,0.465878367424011,0.39793664216995195,0.337770998477936,0.400295674800873,0.262797743082046,0.40253710746765103,0.207009464502335,0.43255448341369596,0.496823072433472,0.444074749946594,0.398239135742187,0.44651293754577603,0.33931839466095,0.44569724798202504,0.289203822612762,back
Right,0.350102543830872,0.714580297470093,0.27753221988678,0.654682517051697,0.23731344938278198,0.579564034938812,0.22374528646469105,0.493855446577072,0.21074467897415206,0.427333027124405,0.30015254020690896,0.465498089790344,0.282461702823639,0.345479667186737,0.27660411596298196,0.276785463094711,0.274568974971771,0.224262595176697,0.35021710395813,0.45665967464447,0.351814568042755,0.313750922679901,0.357327401638031,0.23135831952095,0.36264520883560203,0.170302927494049,0.39558362960815396,0.471351861953735,0.40351802110671997,0.339968204498291,0.406305611133575,0.264073848724365,0.40847641229629505,0.207119524478912,0.43643075227737405,0.504436194896698,0.451160311698914,0.400706291198731,0.45538240671157804,0.340647429227829,0.45586454868316595,0.290265083312988,back
Right,0.349783957004547,0.711525917053223,0.278963506221771,0.64962637424469,0.23910027742385898,0.575416445732117,0.224265336990356,0.493374943733215,0.208931565284729,0.42912432551384,0.30605691671371504,0.461170196533203,0.288430631160736,0.343372642993927,0.281505882740021,0.275018811225891,0.27827143669128396,0.221938937902451,0.35426789522171,0.452264606952667,0.354539215564728,0.31347793340683,0.35994416475296,0.23089636862278,0.36578547954559304,0.168730944395065,0.398384630680084,0.467501074075699,0.40823215246200595,0.339195847511291,0.41307890415191595,0.262976616621017,0.41685163974761996,0.204899966716766,0.438840448856354,0.500461280345917,0.45715415477752697,0.401761204004288,0.46398913860321,0.341853380203247,0.46689045429229703,0.290958106517792,back
Right,0.353125035762787,0.705987930297852,0.282520115375519,0.642861127853394,0.24131023883819602,0.56955885887146,0.22385621070861805,0.489456474781036,0.208492994308472,0.426295429468155,0.30869752168655396,0.454253166913986,0.291146576404572,0.33908623456955,0.284903883934021,0.27104988694191,0.28234952688217196,0.2189621925354,0.356706380844116,0.444482624530792,0.35659343004226696,0.306408673524857,0.36152100563049305,0.224593713879585,0.367112934589386,0.164790451526642,0.401505291461945,0.459876745939255,0.412828505039215,0.330835700035095,0.417993545532227,0.25637549161911,0.42100483179092396,0.200905948877335,0.44299471378326405,0.493378520011902,0.46407359838485696,0.397487610578537,0.471408009529114,0.339000523090363,0.473277688026428,0.288466840982437,back
Right,0.35026782751083396,0.710252225399017,0.28325098752975497,0.64595228433609,0.24272179603576705,0.572322905063629,0.22522211074829102,0.494502007961273,0.20671385526657104,0.432474434375763,0.30851244926452603,0.45773047208786,0.289684355258942,0.347268670797348,0.28151822090148904,0.28207328915596,0.27811473608017,0.228120878338814,0.35593962669372603,0.446945130825043,0.351060628890991,0.311327934265137,0.351457059383392,0.231500551104546,0.35511231422424305,0.170813024044037,0.400529742240906,0.462312012910843,0.416317999362946,0.33879429101944,0.42355477809905995,0.264573097229004,0.42849844694137595,0.208296179771423,0.441863536834717,0.495743244886398,0.46305596828460704,0.402630090713501,0.472284257411957,0.343927383422852,0.477156102657318,0.293053507804871,back
Right,0.35161411762237504,0.710533201694489,0.28132128715515103,0.648888885974884,0.242215573787689,0.576419770717621,0.22447812557220503,0.494890242815018,0.20404285192489602,0.434415489435196,0.306373953819275,0.45961207151413,0.286540746688843,0.344513565301895,0.27849143743515004,0.276378333568573,0.27565860748291005,0.223176643252373,0.355574369430542,0.447920799255371,0.34845441579818703,0.30921682715416,0.349029660224915,0.227486476302147,0.35235965251922596,0.167976826429367,0.40195709466934204,0.462174952030182,0.41451841592788696,0.335198223590851,0.42058318853378296,0.260830789804459,0.42427283525466897,0.208342134952545,0.444019794464111,0.494478225708008,0.47236675024032604,0.402631878852844,0.486483454704285,0.345671534538269,0.494506776332855,0.297113806009293,back
Right,0.34720778465270996,0.70739096403122,0.28024971485137895,0.642669439315796,0.24351435899734497,0.568973302841187,0.227253019809723,0.490999311208725,0.20808452367782604,0.432011425495148,0.303533911705017,0.457730561494827,0.28666132688522294,0.350837111473083,0.27951967716216997,0.285065352916718,0.27734768390655495,0.23414246737957,0.350405812263489,0.446467697620392,0.34887051582336404,0.311678618192673,0.35178619623184204,0.229644641280174,0.357106268405914,0.167680829763412,0.39603376388549805,0.460205078125,0.413585364818573,0.337467551231384,0.42223751544952404,0.265374422073364,0.42754405736923196,0.212459295988083,0.439644396305084,0.491980910301209,0.474506556987762,0.404974758625031,0.49281531572341897,0.34843322634697,0.5044155716896059,0.298983484506607,back
Right,0.351174652576447,0.704210638999939,0.283549785614014,0.641956746578217,0.24755167961120605,0.568989932537079,0.23156201839447,0.490237474441528,0.21305257081985496,0.43109118938446,0.309139847755432,0.457218080759048,0.291189908981323,0.350119650363922,0.28361803293228105,0.285268574953079,0.28104931116104104,0.236061811447144,0.35709649324417103,0.445966780185699,0.35647958517074596,0.307462334632874,0.36112654209136996,0.22210893034935,0.36835670471191395,0.157744765281677,0.40274679660797097,0.459859490394592,0.42020350694656405,0.334206253290176,0.430617570877075,0.260636687278748,0.43825930356979403,0.207437008619308,0.44506371021270696,0.492894500494003,0.47942143678665206,0.403969943523407,0.498243629932404,0.346718847751617,0.511160492897034,0.296949565410614,back
Right,0.350787818431854,0.703954935073853,0.28479957580566395,0.641088247299194,0.24804902076721203,0.566207766532898,0.232227921485901,0.486640512943268,0.21353638172149703,0.42723485827446,0.311242580413818,0.451874315738678,0.293384492397308,0.346896290779114,0.28585708141326904,0.282254934310913,0.28331530094146695,0.231702983379364,0.35863590240478505,0.441190242767334,0.36085253953933705,0.306553602218628,0.367192924022675,0.222524479031563,0.375685691833496,0.157517194747925,0.40283113718032804,0.456100463867188,0.42400705814361594,0.333073794841766,0.435929775238037,0.260376572608948,0.44447088241577104,0.206875026226044,0.443698048591614,0.489749431610107,0.479672253131866,0.400730669498444,0.499755203723907,0.342241138219833,0.5137737989425659,0.291120916604996,back
Right,0.353926599025726,0.69725489616394,0.28779649734497104,0.636680126190186,0.25033158063888505,0.564373254776001,0.23126566410064697,0.488031804561615,0.209469735622406,0.431620597839356,0.31376355886459295,0.44812622666359,0.29512822628021196,0.34263864159584,0.287231683731079,0.278558611869812,0.28462243080139205,0.22831928730011,0.361811339855194,0.438360005617142,0.364829778671265,0.300762295722961,0.370647370815277,0.217005684971809,0.378756463527679,0.153322547674179,0.40631455183029197,0.454570531845093,0.429410576820374,0.331100970506668,0.441950559616089,0.256710588932037,0.45075678825378396,0.201200813055038,0.44705003499984697,0.489094436168671,0.48315554857253995,0.398472428321838,0.5030785202980039,0.340493857860565,0.5163795053958891,0.289280593395233,back
Right,0.347795188426971,0.709954142570496,0.27520000934600797,0.649324119091034,0.23709458112716697,0.584363222122192,0.21237516403198198,0.511921644210815,0.18682247400283802,0.462970614433289,0.30666923522949197,0.45629158616066,0.288727045059204,0.349437296390533,0.282528281211853,0.285233438014984,0.280373156070709,0.234391555190086,0.35667365789413397,0.443216651678085,0.35772556066513095,0.308906972408295,0.36415606737136796,0.225499674677849,0.371987104415894,0.160928606987,0.404330670833588,0.459719210863113,0.432847440242767,0.342262387275696,0.45253252983093295,0.270008891820908,0.467621326446533,0.216419130563736,0.445328593254089,0.498654663562775,0.49614179134368896,0.425546377897263,0.52814793586731,0.379984021186829,0.554272085428238,0.338622659444809,back
Right,0.34166032075882,0.715115547180176,0.26961910724639904,0.652069211006165,0.23076927661895696,0.588125646114349,0.202653408050537,0.516500592231751,0.17539775371551503,0.469319045543671,0.301480889320374,0.46028745174408,0.282204866409302,0.350575119256973,0.273479759693146,0.286452025175095,0.268579721450806,0.235314235091209,0.35078388452529896,0.448105037212372,0.352534174919128,0.308863520622253,0.360545456409454,0.221843466162682,0.36975789070129395,0.155570805072784,0.398561954498291,0.465453624725342,0.42631465196609497,0.345504075288773,0.444701969623566,0.269835531711578,0.45858508348465,0.213284462690353,0.44020068645477295,0.504361093044281,0.49119508266448997,0.430058807134628,0.523325622081757,0.385269224643707,0.549630582332611,0.343800932168961,back
Right,0.323814213275909,0.727146804332733,0.252562820911407,0.66219025850296,0.209145426750183,0.592027068138123,0.17752504348754905,0.522525370121002,0.14640271663665805,0.476577311754227,0.28262448310851995,0.46105495095253,0.254688680171967,0.345882952213287,0.23872607946395896,0.273007690906525,0.22816985845565796,0.214258462190628,0.33105909824371305,0.448843389749527,0.33428418636322,0.30863356590271,0.34182637929916404,0.219972372055054,0.35204631090164196,0.151865780353546,0.376908838748932,0.468273311853409,0.406716644763947,0.346663504838943,0.426924705505371,0.269609272480011,0.44291675090789795,0.210434943437576,0.418363094329834,0.512496292591095,0.47188305854797397,0.435141146183014,0.503976464271545,0.387634634971619,0.529464483261108,0.345319241285324,back
Right,0.30348736047744695,0.727471351623535,0.228321552276611,0.662074267864227,0.18568074703216497,0.591611742973328,0.15558183193206798,0.519222021102905,0.12535029649734497,0.470349162817001,0.26344269514083896,0.458617955446243,0.23616892099380504,0.340707868337631,0.22155296802520696,0.267718315124512,0.21187561750411998,0.207674264907837,0.312699139118195,0.447855532169342,0.312597751617432,0.305963337421417,0.318001389503479,0.215013384819031,0.32650089263916005,0.145584642887115,0.360149562358856,0.468980878591538,0.390871405601501,0.343670964241028,0.41114753484725897,0.265450805425644,0.427535057067871,0.205294758081436,0.402665913105011,0.515502452850342,0.45597290992736805,0.437010616064072,0.48855513334274303,0.390545189380646,0.515457719564438,0.349016398191452,back
Right,0.30530136823654197,0.723839521408081,0.23532575368881203,0.662027955055237,0.19172155857086204,0.59275209903717,0.16300988197326705,0.519662737846375,0.13275015354156505,0.468825608491898,0.26772713661193803,0.463983505964279,0.241591095924377,0.344103753566742,0.22869861125946,0.268740922212601,0.22055846452713002,0.208005338907242,0.31752544641494695,0.454023987054825,0.317576587200165,0.308468520641327,0.32318806648254395,0.21857076883316,0.33063483238220204,0.149871557950974,0.36495798826217596,0.472100049257278,0.392832696437836,0.34889167547226,0.41181695461273204,0.27033942937851,0.425873219966888,0.211247444152832,0.408075273036957,0.511297345161438,0.460351586341858,0.437342822551727,0.493322014808655,0.389562129974365,0.519397854804993,0.345277726650238,back
